set_name,card_name,ungraded_price
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Gyarados [Staff] #49,$112.69
Prices for Pokemon Destined Rivals Pokemon Cards,Yanma #183,$4.27
Prices for Pokemon Destined Rivals Pokemon Cards,Yanmega ex #228,$20.50
Prices for Pokemon Destined Rivals Pokemon Cards,Crustle #186,$3.00
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Petrel #226,$9.46
Prices for Pokemon Destined Rivals Pokemon Cards,Judge [Professor Program] #167,$381.25
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Nidoking ex #119,$1.53
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Mabosstiff ex #218,$2.02
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Adventure #221,$3.99
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Gyarados [Holo] #49,$1.44
Prices for Pokemon Destined Rivals Pokemon Cards,Electivire ex #69,$1.40
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Tyranitar [Pokemon Center] #96,$33.13
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Typhlosion #34,$1.09
Prices for Pokemon Destined Rivals Pokemon Cards,Rabsca ex #25,$1.38
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Ariana #224,$5.69
Prices for Pokemon Destined Rivals Pokemon Cards,Regirock ex #101,$0.86
Prices for Pokemon Destined Rivals Pokemon Cards,Regirock ex #214,$2.77
Prices for Pokemon Destined Rivals Pokemon Cards,Dondozo ex #211,$1.69
Prices for Pokemon Destined Rivals Pokemon Cards,Emcee's Hype #220,$3.20
Prices for Pokemon Destined Rivals Pokemon Cards,Electivire ex #212,$2.49
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Mabosstiff ex #139,$1.20
Prices for Pokemon Destined Rivals Pokemon Cards,Arboliva ex #23,$1.30
Prices for Pokemon Destined Rivals Pokemon Cards,Cetitan ex #65,$1.79
Prices for Pokemon Destined Rivals Pokemon Cards,Dondozo ex #66,$1.17
Prices for Pokemon Destined Rivals Pokemon Cards,Jamming Tower #243,$11.99
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Proton #227,$5.95
Prices for Pokemon Destined Rivals Pokemon Cards,Yanmega ex #206,$1.92
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Articuno [Stamped] #51,$25.00
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Archer #223,$4.99
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Moltres ex [Stamped] #208,$8.87
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket Tin: Mewtwo Ex,$46.00
Prices for Pokemon Destined Rivals Pokemon Cards,Arboliva ex #207,$3.45
Prices for Pokemon Destined Rivals Pokemon Cards,Blaziken #42,$1.46
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Wobbuffet #82,$1.00
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Mimikyu [Prerelease Staff] #87,$105.00
Prices for Pokemon Destined Rivals Pokemon Cards,Levincia #244,$11.00
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Typhlosion [Staff] #34,$97.20
Prices for Pokemon Destined Rivals Pokemon Cards,Yanmega ex #3,$1.38
Prices for Pokemon Destined Rivals Pokemon Cards,Cetitan ex #210,$2.61
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Tyranitar [Staff] #96,$102.36
Prices for Pokemon Destined Rivals Pokemon Cards,Judge #222,$3.00
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Magcargo #36,$1.33
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Gyarados [Stamped] #49,$13.50
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Mimikyu #87,$0.76
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Tyranitar [Stamped] #96,$9.50
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Pichu #71,$0.96
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Zapdos [Gamestop] #70,$19.41
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Sneasel #128,$0.69
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Typhlosion [Holo] #34,$1.35
Prices for Pokemon Destined Rivals Pokemon Cards,Annihilape #92,$0.42
Prices for Pokemon Destined Rivals Pokemon Cards,Zeraora #78,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Moltres ex [Stamped] #31,$3.31
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Psyduck #45,$1.33
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Mimikyu [Stamped] #87,$11.88
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Meowth #149,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Zapdos [Stamped] #70,$32.13
Prices for Pokemon Destined Rivals Pokemon Cards,Hydrapple #18,$0.93
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Zapdos [EB Games] #70,$40.11
Prices for Pokemon Destined Rivals Pokemon Cards,Zamazenta #146,$0.79
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Roserade #8,$1.10
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Spidops #20,$0.75
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Tyranitar [Holo] #96,$0.99
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Greedent #159,$0.61
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Gyarados [Reverse Holo] #49,$1.12
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Typhlosion [Stamped] #34,$10.55
Prices for Pokemon Destined Rivals Pokemon Cards,Blaziken [Cosmos Holo] #42,$10.87
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Articuno [Reverse Holo] #51,$0.72
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Magikarp #48,$0.56
Prices for Pokemon Destined Rivals Pokemon Cards,Hydrapple [Cosmos Holo] #18,$4.40
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Articuno [Cosmos Holo] #51,$1.46
Prices for Pokemon Destined Rivals Pokemon Cards,Gorebyss #56,$0.56
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Zapdos [Cosmos Holo] #70,$1.47
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Pichu [Reverse Holo] #71,$1.34
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Tyranitar [Reverse Holo] #96,$1.85
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Giovanni #174,$0.99
Prices for Pokemon Destined Rivals Pokemon Cards,Blaziken [Reverse Holo] #42,$1.07
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Typhlosion [Reverse Holo] #34,$0.97
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Psyduck [Reverse Holo] #45,$1.48
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Cyndaquil #32,$0.79
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Meowth [Reverse Holo] #149,$1.08
Prices for Pokemon Destined Rivals Pokemon Cards,Crustle #12,$0.77
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket Tin: Persian ex,$39.37
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Zapdos [Reverse Holo] #70,$1.26
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Energy #182,$1.15
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Meowth [Cosmos Holo] #149,$1.69
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Milotic #53,$0.73
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Nidoqueen #116,$0.30
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Sneasel [Reverse Holo] #128,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Greedent [Cosmos Holo] #159,$1.77
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Ampharos #74,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Tyranitar [Cosmos Holo] #96,$1.57
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Houndoom #38,$0.33
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Porygon-Z #155,$0.76
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Porygon #153,$0.55
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket Tin: Nidoking ex,$36.53
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Lapras #50,$0.37
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Starmie #47,$0.95
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Mimikyu [Reverse Holo] #87,$1.00
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Gabite #103,$0.97
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Golbat #121,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Wobbuffet [Reverse Holo] #82,$0.50
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Pinsir #1,$0.27
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Gible #102,$0.36
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Magcargo [Cosmos Holo] #36,$1.00
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Larvitar #94,$0.25
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Quilava #33,$0.45
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Staryu #46,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Arbok #113,$0.52
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Magikarp [Reverse Holo] #48,$1.12
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Koffing #125,$0.17
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Nidoran #117,$1.23
Prices for Pokemon Destined Rivals Pokemon Cards,Hydrapple [Reverse Holo] #18,$0.89
Prices for Pokemon Destined Rivals Pokemon Cards,Zeraora [Reverse Holo] #78,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Zamazenta [Reverse Holo] #146,$0.67
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Magcargo [Reverse Holo] #36,$0.73
Prices for Pokemon Destined Rivals Pokemon Cards,Crustle [Reverse Holo] #12,$0.56
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Tarountula #19,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Shaymin #10,$0.58
Prices for Pokemon Destined Rivals Pokemon Cards,Annihilape [Reverse Holo] #92,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Roserade [Reverse Holo] #8,$0.60
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Sandwich #161,$0.11
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Nidoran #114,$0.32
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Drowzee #79,$0.14
Prices for Pokemon Destined Rivals Pokemon Cards,Energy Recycler [Reverse Holo] #164,$0.28
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Quilava [Reverse Holo] #33,$0.76
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Weezing #126,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Spiritomb #129,$0.35
Prices for Pokemon Destined Rivals Pokemon Cards,Gorebyss [Reverse Holo] #56,$0.30
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Lapras [Reverse Holo] #50,$0.91
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Sudowoodo #93,$0.25
Prices for Pokemon Destined Rivals Pokemon Cards,Emcee's Hype [Reverse Holo] #163,$0.11
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Greedent [Reverse Holo] #159,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Great Ball #175,$0.38
Prices for Pokemon Destined Rivals Pokemon Cards,Arcanine #28,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Steven's Skarmory [Reverse Holo] #142,$0.50
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Muk #124,$0.32
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Mewtwo Ex [Premier Ball League] #81,N/A
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Chingling #85,$0.20
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Spidops [Reverse Holo] #20,$0.41
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Zubat #120,$0.41
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Slugma #35,$0.20
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Hypno #80,$0.25
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Skwovet #158,$0.11
Prices for Pokemon Destined Rivals Pokemon Cards,Growlithe [Reverse Holo] #27,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Cornerstone Mask Ogerpon #111,$0.27
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Starmie [Reverse Holo] #47,$0.79
Prices for Pokemon Destined Rivals Pokemon Cards,Rotom [Reverse Holo] #77,$0.55
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Rattata #147,$0.10
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Grimer #123,$0.15
Prices for Pokemon Destined Rivals Pokemon Cards,Kangaskhan [Reverse Holo] #151,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Ekans #112,$0.16
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Mareep #72,$0.26
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Houndour #37,$0.13
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Energy [Reverse Holo] #182,$0.94
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Porygon2 [Reverse Holo] #154,$0.97
Prices for Pokemon Destined Rivals Pokemon Cards,Hearthflame Mask Ogerpon #44,$0.21
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Porygon2 #154,$0.42
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Roselia #7,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Orbeetle #89,$0.37
Prices for Pokemon Destined Rivals Pokemon Cards,Torchic #40,$0.32
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Porygon [Reverse Holo] #153,$0.23
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Flaaffy [Reverse Holo] #73,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Marnie's Liepard #131,$0.17
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Milotic [Reverse Holo] #53,$0.85
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Adventure #165,$0.38
Prices for Pokemon Destined Rivals Pokemon Cards,Rapidash #30,$0.50
Prices for Pokemon Destined Rivals Pokemon Cards,Ponyta [Reverse Holo] #29,$0.81
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Larvitar [Reverse Holo] #94,$0.21
Prices for Pokemon Destined Rivals Pokemon Cards,Steven's Skarmory #142,$0.14
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Murkrow #127,$0.52
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Gible [Cosmos Holo] #102,$2.00
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Raticate [Reverse Holo] #148,$0.30
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Nidorino #118,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Giovanni [Cosmos Holo] #174,$0.59
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Cyndaquil [Reverse Holo] #32,$0.46
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Gabite [Reverse Holo] #103,$1.00
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Ariana #171,$0.41
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Raticate #148,$0.11
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Adventure [Reverse Holo] #165,$0.27
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Giovanni [Reverse Holo] #174,$0.69
Prices for Pokemon Destined Rivals Pokemon Cards,Combusken [Reverse Holo] #41,$0.50
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Toedscruel #110,$0.07
Prices for Pokemon Destined Rivals Pokemon Cards,Marnie's Scrafty #133,$0.36
Prices for Pokemon Destined Rivals Pokemon Cards,Judge [Reverse Holo] #167,$0.25
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Rattata [Reverse Holo] #147,$0.17
Prices for Pokemon Destined Rivals Pokemon Cards,Sacred Ash [Reverse Holo] #168,$0.65
Prices for Pokemon Destined Rivals Pokemon Cards,Marnie's Impidimp #134,$0.25
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Maschiff #138,$0.19
Prices for Pokemon Destined Rivals Pokemon Cards,Growlithe #27,$0.64
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Hypno [Reverse Holo] #80,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Buizel [Reverse Holo] #57,$0.16
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Toedscool #109,$0.06
Prices for Pokemon Destined Rivals Pokemon Cards,Marnie's Morgrem #135,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Electabuzz [Reverse Holo] #68,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Skwovet [Reverse Holo] #158,$0.25
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Sandwich [Reverse Holo] #161,$0.18
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Flaaffy #73,$0.19
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Ampharos [Reverse Holo] #74,$0.79
Prices for Pokemon Destined Rivals Pokemon Cards,Steven's Metang #144,$0.70
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Blipbug #15,$0.18
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Mareep [Reverse Holo] #72,$0.25
Prices for Pokemon Destined Rivals Pokemon Cards,Wash Rotom [Reverse Holo] #61,$0.72
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Pupitar [Reverse Holo] #95,$0.21
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Houndoom [Reverse Holo] #38,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Steven's Carbink #86,$0.50
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Power Weight #162,$0.71
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Watchtower #180,$0.37
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Power Weight [Reverse Holo] #162,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Electabuzz #68,$0.10
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Drowzee [Reverse Holo] #79,$0.19
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Nidorina #115,$0.39
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Porygon-Z [Reverse Holo] #155,$0.37
Prices for Pokemon Destined Rivals Pokemon Cards,Misty's Staryu [Reverse Holo] #46,$0.50
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Great Ball [Reverse Holo] #175,$0.50
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Proton #177,$0.54
Prices for Pokemon Destined Rivals Pokemon Cards,Snover [Reverse Holo] #59,$1.44
Prices for Pokemon Destined Rivals Pokemon Cards,Wellspring Mask Ogerpon #67,$0.17
Prices for Pokemon Destined Rivals Pokemon Cards,Cynthia's Gabite [Cosmos Holo] #103,$1.69
Prices for Pokemon Destined Rivals Pokemon Cards,Skarmory [Reverse Holo] #141,$0.33
Prices for Pokemon Destined Rivals Pokemon Cards,Taillow [Reverse Holo] #156,$1.19
Prices for Pokemon Destined Rivals Pokemon Cards,Energy Recycler #164,$0.21
Prices for Pokemon Destined Rivals Pokemon Cards,Ponyta #29,$0.25
Prices for Pokemon Destined Rivals Pokemon Cards,Steven's Claydol #84,$0.20
Prices for Pokemon Destined Rivals Pokemon Cards,Team Rocket's Chingling [Reverse Holo] #85,$0.33
Prices for Pokemon Destined Rivals Pokemon Cards,Mankey [Reverse Holo] #90,$0.29
Prices for Pokemon Destined Rivals Pokemon Cards,Mow Rotom [Reverse Holo] #9,$0.39
Prices for Pokemon Destined Rivals Pokemon Cards,Marnie's Morpeko #137,$0.40
Prices for Pokemon Destined Rivals Pokemon Cards,Arven's Maschiff [Reverse Holo] #138,$0.11
Prices for Pokemon Destined Rivals Pokemon Cards,Huntail #55,$0.24
Prices for Pokemon Destined Rivals Pokemon Cards,Kangaskhan #151,$0.53
Prices for Pokemon Destined Rivals Pokemon Cards,Ethan's Slugma [Reverse Holo] #35,$0.39
